FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
188660|Wetterhorn Creek|Stream|CO|08|Ouray|091|380322N|1073430W|38.0561052|-107.5750592|380338N|1073105W|38.0605556|-107.5180556|2791|9157|Wetterhorn Peak|10/13/1978|
188661|Wetterhorn Peak|Summit|CO|08|Ouray|091|380338N|1073039W|38.0605503|-107.5108924|||||4247|13934|Wetterhorn Peak|10/13/1978|
188662|Wetterhorn Basin|Basin|CO|08|Ouray|091|380355N|1073142W|38.0652722|-107.5283924|||||3645|11959|Wetterhorn Peak|10/13/1978|
188663|Coxcomb Peak|Summit|CO|08|Ouray|091|380448N|1073200W|38.0799941|-107.5333925|||||4149|13612|Wetterhorn Peak|10/13/1978|
188666|West Fork Trail|Trail|CO|08|Ouray|091|380429N|1073231W|38.0747163|-107.5420036|||||3685|12090|Wetterhorn Peak|10/13/1978|
188667|Cow Creek Trail|Trail|CO|08|Ouray|091|380500N|1073445W|38.0833269|-107.579226|||||3335|10941|Wetterhorn Peak|10/13/1978|
188668|Oben Creek|Stream|CO|08|Ouray|091|380540N|1073635W|38.0944375|-107.6097817|380516N|1073354W|38.0877778|-107.565|2536|8320|Wetterhorn Peak|10/13/1978|
188669|Ridge Stock Driveway|Trail|CO|08|Ouray|091|380033N|1073232W|38.0091619|-107.5422813|||||3683|12083|Wetterhorn Peak|10/13/1978|
189848|Mount Ouray|Summit|CO|08|Saguache|109|382521N|1061331W|38.4224985|-106.2253001|||||4233|13888|Mount Ouray|10/13/1978|
189861|Cinderella South Mine|Mine|CO|08|Chaffee|015|382933N|1061210W|38.4924978|-106.2027986|||||3202|10505|Mount Ouray|10/13/1978|
189862|Pass Creek Lake|Lake|CO|08|Chaffee|015|382740N|1061344W|38.4612167|-106.2289261|||||3459|11348|Mount Ouray|10/13/1978|06/17/2011
189863|Dry Lake Gulch|Valley|CO|08|Chaffee|015|382933N|1060731W|38.4924976|-106.1252957|382749N|1060743W|38.463609|-106.1286295|2489|8166|Mount Ouray|10/13/1978|
189864|Spruce Creek|Stream|CO|08|Chaffee|015|382942N|1060737W|38.4949976|-106.1269625|382825N|1060917W|38.4736111|-106.1547222|2476|8123|Mount Ouray|10/13/1978|
189865|Hunter Gulch|Valley|CO|08|Chaffee|015|382950N|1060900W|38.4972198|-106.1500188|382857N|1060931W|38.4825|-106.1586111|2584|8478|Mount Ouray|10/13/1978|
189866|Stumpy Creek|Stream|CO|08|Chaffee|015|382932N|1060943W|38.4922199|-106.1619638|382735N|1061138W|38.4597222|-106.1938889|2670|8760|Mount Ouray|10/13/1978|
189867|Browns Creek|Stream|CO|08|Chaffee|015|382858N|1061000W|38.4827756|-106.1666862|382757N|1061143W|38.4658333|-106.1952778|2772|9094|Mount Ouray|10/13/1978|
189868|Blanchard Ranch|Locale|CO|08|Chaffee|015|382926N|1060732W|38.4905533|-106.1255736|||||2498|8195|Mount Ouray|10/13/1978|
189870|Dry Lake|Lake|CO|08|Chaffee|015|382735N|1060805W|38.4596523|-106.1347077|||||2828|9278|Mount Ouray|10/13/1978|06/17/2011
189874|O'Haver Lake|Lake|CO|08|Chaffee|015|382538N|1060845W|38.4272205|-106.1458526|||||2783|9130|Mount Ouray|10/13/1978|
189875|Shirley (historical)|Populated Place|CO|08|Chaffee|015|382528N|1060742W|38.4244426|-106.128352|||||2644|8674|Mount Ouray|10/13/1978|
189876|Grays Creek|Stream|CO|08|Chaffee|015|382521N|1060743W|38.4224983|-106.1286298|382530N|1061245W|38.425|-106.2125|2640|8661|Mount Ouray|10/13/1978|
189877|Beaver Creek|Stream|CO|08|Saguache|109|382501N|1060800W|38.4169427|-106.1333522|382503N|1061119W|38.4175|-106.1886111|2649|8691|Mount Ouray|10/13/1978|
189878|Box Creek|Stream|CO|08|Saguache|109|382355N|1061017W|38.3986097|-106.1714094|382438N|1061054W|38.4105556|-106.1816667|2761|9058|Mount Ouray|10/13/1978|
189879|Tent Creek|Stream|CO|08|Saguache|109|382348N|1061146W|38.3966654|-106.1961326|382434N|1061219W|38.4094444|-106.2052778|2894|9495|Mount Ouray|10/13/1978|
189880|Ouray Creek|Stream|CO|08|Saguache|109|382338N|1061446W|38.3938877|-106.2461346|382447N|1061409W|38.4130556|-106.2358333|3292|10800|Mount Ouray|10/13/1978|
189977|Marshall Pass|Gap|CO|08|Saguache|109|382329N|1061450W|38.3913877|-106.2472458|||||3317|10882|Mount Ouray|10/13/1978|
189978|Chipeta Mountain|Summit|CO|08|Chaffee|015|382622N|1061447W|38.4394428|-106.2464118|||||3894|12775|Mount Ouray|10/13/1978|
189979|Starvation Creek|Stream|CO|08|Saguache|109|382355N|1061022W|38.3986097|-106.1727983|382205N|1061400W|38.3680546|-106.2333566|2768|9081|Mount Ouray|10/13/1978|
189980|Silver Creek|Stream|CO|08|Saguache|109|382521N|1060743W|38.4224983|-106.1286298|382037N|1061431W|38.3436104|-106.2419682|2640|8661|Mount Ouray|10/13/1978|
189983|Silver Creek Lakes|Lake|CO|08|Saguache|109|382344N|1060810W|38.3955541|-106.1361303|||||2711|8894|Mount Ouray|10/13/1978|
196432|Mount Sneffels|Summit|CO|08|Ouray|091|380012N|1074732W|38.0033265|-107.7922839|||||4265|13993|Mount Sneffels|05/01/1989|
196478|Ridgway Reservoir|Reservoir|CO|08|Ouray|091|381351N|1074523W|38.2308227|-107.7564477|||||2042|6699|Ridgway|12/01/1989|05/20/2011
196879|Middle Canyon|Valley|CO|08|Ouray|091|380258N|1073339W|38.0494388|-107.5608926|380322N|1073127W|38.0561111|-107.5241667|2928|9606|Wetterhorn Peak|11/01/1991|
196893|Blaine Mine|Mine|CO|08|Ouray|091|380052N|1074707W|38.0144374|-107.7853391|||||3421|11224|Mount Sneffels|11/01/1991|
196899|Winchester Gulch|Valley|CO|08|Ouray|091|380713N|1073733W|38.1202703|-107.6258928|380606N|1073819W|38.1016667|-107.6386111|2463|8081|Ouray|11/01/1991|
196900|Thistle Park|Flat|CO|08|Ouray|091|380519N|1073941W|38.0886038|-107.6614484|||||2867|9406|Ouray|11/01/1991|
196901|Storm Gulch|Valley|CO|08|Ouray|091|380514N|1074024W|38.0872148|-107.673393|380635N|1073940W|38.1097222|-107.6611111|2558|8392|Ouray|11/01/1991|
196902|Bridge of Heaven|Bridge|CO|08|Ouray|091|380206N|1073757W|38.0349939|-107.6325596|||||3590|11778|Ouray|11/01/1991|
196903|Amphitheater Campground|Locale|CO|08|Ouray|091|380121N|1073944W|38.0224939|-107.6622821|||||2573|8441|Ouray|11/01/1991|
196904|Rock of the Ages Mine|Mine|CO|08|Ouray|091|380155N|1074100W|38.0319379|-107.6833933|||||2764|9068|Ouray|11/01/1991|
197188|Mount Sneffels Wilderness|Reserve|CO|08|Ouray|091|380036N|1075240W|38.0099927|-107.8778416|||||3732|12244|Sams|12/01/1991|
197370|O Haver Lake Campground|Locale|CO|08|Chaffee|015|382540N|1060837W|38.4277761|-106.1436303|||||2795|9170|Mount Ouray|12/01/1991|
197475|Devils Armchair|Basin|CO|08|Chaffee|015|382532N|1061242W|38.425554|-106.2116884|||||3625|11893|Mount Ouray|07/01/1992|
197607|Ouray County Fairground|Locale|CO|08|Ouray|091|380902N|1074455W|38.1505464|-107.7486705|||||2130|6988|Dallas|07/01/1992|
198161|Ouray County|Civil|CO|08|Ouray|091|380900N|1074602W|38.1499907|-107.7672821|||||2235|7333|Ridgway|02/01/1993|
198740|Full Moon Dam|Dam|CO|08|Ouray|091|375736N|1073956W|37.9599947|-107.6656158|||||2951|9682|Ironton|09/01/1994|
199002|Grays Creek Dam|Dam|CO|08|Chaffee|015|382536N|1060850W|38.426665|-106.1472416|||||2783|9130|Mount Ouray|09/01/1994|
199003|Lake O'Haver|Reservoir|CO|08|Chaffee|015|382538N|1060846W|38.4272099|-106.1460073|||||2783|9130|Mount Ouray|09/01/1994|06/17/2011
200451|Chaffe Gulch Dentention Number 6 Dam|Dam|CO|08|Ouray|091|381624N|1074320W|38.2733223|-107.7222808|||||2138|7014|Buckhorn Lakes|09/01/1994|
200452|Chaffe Gulch Dentention Number 6 Reservoir|Reservoir|CO|08|Ouray|091|381627N|1074317W|38.2741181|-107.721379|||||2134|7001|Buckhorn Lakes|09/01/1994|06/17/2011
200596|O Haver Lake Dam|Dam|CO|08|Chaffee|015|382538N|1060845W|38.4272205|-106.1458526|||||2783|9130|Mount Ouray|09/01/1994|
200812|Buckhorn Lake Number 1 Dam|Dam|CO|08|Ouray|091|382024N|1073914W|38.3399888|-107.6539476|||||2914|9560|Buckhorn Lakes|09/01/1994|
200902|Carroll Brown Dam|Dam|CO|08|Ouray|091|380412N|1075202W|38.0699918|-107.8672855|||||2748|9016|Mount Sneffels|09/01/1994|
200903|Carrol Brown Reservoir|Reservoir|CO|08|Ouray|091|380412N|1075202W|38.0699918|-107.8672855|||||2748|9016|Mount Sneffels|09/01/1994|
200904|Doelz Dam|Dam|CO|08|Ouray|091|381230N|1074556W|38.208323|-107.7656149|||||2282|7487|Ridgway|09/01/1994|
200905|Doelz Reservoir|Reservoir|CO|08|Ouray|091|381228N|1074554W|38.2077095|-107.7648854|||||2279|7477|Ridgway|09/01/1994|06/17/2011
200906|Elephant Dam|Dam|CO|08|Ouray|091|381137N|1075000W|38.1936009|-107.833395|||||2555|8382|Ridgway|09/01/1994|
200908|Otonowanda Dam|Dam|CO|08|Ouray|091|380644N|1074642W|38.1122136|-107.7783938|||||2607|8553|Mount Sneffels|09/01/1994|
202397|Ruffner Mountain|Summit|CO|08|Ouray|091|380019N|1075311W|38.0052706|-107.886453|||||3947|12949|Sams|10/13/1978|
203182|Spring Creek Trail|Trail|CO|08|Ouray|091|381734N|1080122W|38.2927661|-108.0228458|||||2573|8441|Pryor Creek|10/13/1978|
203291|Blue Lakes|Lake|CO|08|Ouray|091|380003N|1074839W|38.0008265|-107.8108955|||||3534|11594|Mount Sneffels|10/13/1978|
203292|Blue Lakes Trail|Trail|CO|08|Ouray|091|380113N|1074915W|38.0202706|-107.8208957|||||3133|10279|Mount Sneffels|10/13/1978|
203293|Silver Basin|Basin|CO|08|Ouray|091|375747N|1074455W|37.9630495|-107.7486721|||||3547|11637|Ironton|10/13/1978|
203299|Weehawken Pack Trail|Trail|CO|08|Ouray|091|375952N|1074221W|37.9977717|-107.7058936|||||2987|9800|Ironton|10/13/1978|
203339|Log Hill Mesa|Summit|CO|08|Ouray|091|381238N|1075416W|38.210545|-107.9045083|||||2735|8973|Horsefly Peak|10/13/1978|
203340|Deer Creek Trail|Trail|CO|08|Ouray|091|381443N|1073630W|38.2452684|-107.6083926|||||3047|9997|Courthouse Mountain|10/13/1978|
203341|Cimarron Ridge|Ridge|CO|08|Ouray|091|381400N|1073502W|38.2333243|-107.5839482|||||3258|10689|Courthouse Mountain|10/13/1978|
203351|Miller Mesa|Summit|CO|08|Ouray|091|380501N|1074611W|38.083603|-107.7697827|||||2809|9216|Mount Sneffels|10/13/1978|
203352|Courthouse Trail|Trail|CO|08|Ouray|091|380759N|1073547W|38.1330482|-107.5964482|||||2941|9649|Courthouse Mountain|10/13/1978|
203353|Green Mountain Trail|Trail|CO|08|Ouray|091|380709N|1073510W|38.1191596|-107.5861705|||||2894|9495|Wetterhorn Peak|10/13/1978|
203361|Dallas Trail|Trail|CO|08|Ouray|091|380305N|1075141W|38.051381|-107.8614521|||||2859|9380|Mount Sneffels|10/13/1978|
203362|Spruce Ridge|Ridge|CO|08|Ouray|091|380355N|1075255W|38.0652696|-107.8820082|||||2975|9760|Sams|10/13/1978|
203363|Horsethief Trail|Trail|CO|08|Ouray|091|380145N|1073745W|38.0291608|-107.6292262|||||3628|11903|Ouray|10/13/1978|04/01/2011
203389|American Flats|Flat|CO|08|Ouray|091|375937N|1073439W|37.9936062|-107.5775592|||||3692|12113|Handies Peak|10/13/1978|
204170|KURA-FM (Ouray)|Tower|CO|08|Ouray|091|381054N|1074627W|38.1816569|-107.7742265|||||2471|8107|Ridgway|09/01/1994|
204171|KURA-FM (Ouray)|Tower|CO|08|Ouray|091|380122N|1074014W|38.0227716|-107.6706154|||||2379|7805|Ouray|09/01/1994|
204543|Ponderosa Heliport|Airport|CO|08|Ouray|091|380504N|1074205W|38.0844368|-107.7014486|||||2218|7277|Ouray|09/01/1994|
204751|Colona|Populated Place|CO|08|Ouray|091|381930N|1074647W|38.3249881|-107.7797816|||||1946|6384|Colona|10/13/1978|01/29/2011
204753|Ouray|Populated Place|CO|08|Ouray|091|380122N|1074017W|38.0227716|-107.6714487|||||2375|7792|Ouray|10/13/1978|03/21/2008
1684258|Puzzle Ouray Mine|Mine|CO|08|Summit|117|392818N|1060109W|39.4716539|-106.0191845|||||3172|10407|Breckenridge|04/29/1996|
1734497|Governor Mine|Mine|CO|08|Ouray|091|375758N|1074646W|37.9661049|-107.7795062|||||3840|12598|Telluride|05/14/1997|
1734498|Humboldt Mine|Mine|CO|08|Ouray|091|375754N|1074644W|37.9649938|-107.7789506|||||3860|12664|Telluride|05/14/1997|
1734499|Mountain Queen Mine|Mine|CO|08|Ouray|091|375824N|1074705W|37.9733269|-107.784784|||||3937|12917|Telluride|05/14/1997|
1734500|Ocean Wave Mine|Mine|CO|08|Ouray|091|375918N|1074725W|37.9883267|-107.7903395|||||3898|12789|Telluride|05/14/1997|
1734501|Sunrise Tunnel Mine|Mine|CO|08|Ouray|091|375831N|1074648W|37.9752714|-107.7800616|||||3784|12415|Telluride|05/14/1997|
1734502|Sweepstakes Mine|Mine|CO|08|Ouray|091|375831N|1074622W|37.9752715|-107.7728392|||||3464|11365|Telluride|05/14/1997|
1734503|Terrible Mine|Mine|CO|08|Ouray|091|375815N|1074629W|37.970827|-107.7747838|||||3659|12004|Telluride|05/14/1997|
1734504|Tip Top Mine|Mine|CO|08|Ouray|091|375820N|1074654W|37.9722159|-107.7817284|||||3851|12634|Telluride|05/14/1997|
1734505|Silver Chief Mine|Mine|CO|08|Ouray|091|375500N|1074841W|37.9166609|-107.811452|||||3071|10075|Telluride|05/14/1997|
1734506|Slide Group Mine|Mine|CO|08|Ouray|091|375310N|1074833W|37.8861057|-107.8092301|||||3725|12221|Telluride|05/14/1997|
1734507|Allegheny Mine|Mine|CO|08|Ouray|091|375617N|1074735W|37.9380496|-107.793118|||||2909|9544|Telluride|05/14/1997|
1734508|Alta Mine|Mine|CO|08|Ouray|091|375309N|1075108W|37.8858277|-107.8522869|||||3378|11083|Telluride|05/14/1997|
1734511|Black Diamond Mine|Mine|CO|08|Ouray|091|375336N|1074629W|37.893328|-107.7747847|||||3611|11847|Telluride|05/14/1997|
1734575|Treasure Trove Claims|Mine|CO|08|Ouray|091|375458N|1074301W|37.9161059|-107.7170056|||||3562|11686|Ironton|05/14/1997|
1734576|Albany Mine|Mine|CO|08|Ouray|091|375647N|1073945W|37.9463838|-107.6625602|||||3027|9931|Ironton|05/14/1997|
1734577|Alma Mine|Mine|CO|08|Ouray|091|375654N|1073923W|37.9483283|-107.6564491|||||3266|10715|Ironton|05/14/1997|
1734579|Bailey Shaft Mine|Mine|CO|08|Ouray|091|375434N|1074144W|37.9094395|-107.6956165|||||3383|11099|Ironton|05/14/1997|
1734580|Barhoff Mine|Mine|CO|08|Ouray|091|375928N|1074036W|37.9911053|-107.6767267|||||3520|11548|Ironton|05/14/1997|
1734581|Barstow Number Two Mine|Mine|CO|08|Ouray|091|375514N|1074246W|37.9205504|-107.7128388|||||3377|11079|Ironton|05/14/1997|
1734582|Belle of the West Mine|Mine|CO|08|Ouray|091|375928N|1074025W|37.9911054|-107.6736712|||||3358|11017|Ironton|05/14/1997|
1734583|Bi-metallist Mine|Mine|CO|08|Ouray|091|375850N|1074411W|37.9805494|-107.7364495|||||3503|11493|Ironton|05/14/1997|
1734584|Brown Mountain Mine|Mine|CO|08|Ouray|091|375510N|1073945W|37.9194397|-107.6625604|||||3666|12027|Ironton|05/14/1997|
1734585|Buck Run Mine|Mine|CO|08|Ouray|091|375456N|1073841W|37.9155511|-107.6447825|||||3743|12280|Ironton|05/14/1997|
1734586|Charter Oak Mine|Mine|CO|08|Ouray|091|375408N|1074203W|37.9022174|-107.7008944|||||3401|11158|Ironton|05/14/1997|
1734587|Colorado Boy Mine|Mine|CO|08|Ouray|091|375551N|1074105W|37.9308282|-107.6847829|||||3012|9882|Ironton|05/14/1997|
1734588|Comet Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734589|Copper King Mine|Mine|CO|08|Ouray|091|375421N|1074159W|37.9058284|-107.6997833|||||3378|11083|Ironton|05/14/1997|
1734590|Dixie Girl Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734591|Double Standard Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734592|Dunmore Mine|Mine|CO|08|Ouray|091|375853N|1073928W|37.9813834|-107.6578378|||||2761|9058|Ironton|05/14/1997|
1734593|Dutton Gibson Mine|Mine|CO|08|Ouray|091|375610N|1073906W|37.9361062|-107.6517269|||||3569|11709|Ironton|05/14/1997|
1734594|Enterprise Mine|Mine|CO|08|Ouray|091|375400N|1074208W|37.8999952|-107.7022833|||||3409|11184|Ironton|05/14/1997|
1734595|Evening Star Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734596|Excelsior Mine|Mine|CO|08|Ouray|091|375928N|1074036W|37.9911053|-107.6767267|||||3520|11548|Ironton|05/14/1997|
1734597|Gray Copper Falls Mine|Mine|CO|08|Ouray|091|375516N|1073925W|37.9211064|-107.6570048|||||3383|11099|Ironton|05/14/1997|
1734598|Great Western Mine|Mine|CO|08|Ouray|091|375510N|1073904W|37.9194398|-107.6511715|||||3600|11811|Ironton|05/14/1997|
1734599|Guadaloupe Mine|Mine|CO|08|Ouray|091|375731N|1073853W|37.958606|-107.6481156|||||3413|11197|Ironton|05/14/1997|
1734600|Guston Number Five Mine|Mine|CO|08|Ouray|091|375454N|1074130W|37.9149951|-107.6917275|||||3306|10846|Ironton|05/14/1997|
1734601|Hawkeye Mine|Mine|CO|08|Ouray|091|375842N|1074423W|37.9783271|-107.739783|||||3357|11014|Ironton|05/14/1997|
1734602|High Tide Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734603|Homestake Mine|Mine|CO|08|Ouray|091|375931N|1073833W|37.9919389|-107.6425598|||||3319|10889|Ironton|05/14/1997|
1734604|Imogene Tunnel Mine|Mine|CO|08|Ouray|091|375536N|1074242W|37.9266614|-107.7117276|||||3500|11483|Ironton|05/14/1997|
1734605|Jackpot Mine|Mine|CO|08|Ouray|091|375930N|1073853W|37.9916612|-107.6481154|||||2983|9787|Ironton|05/14/1997|
1734606|Jay Eye See Mine|Mine|CO|08|Ouray|091|375931N|1073833W|37.9919389|-107.6425598|||||3319|10889|Ironton|05/14/1997|
1734607|Johnnie B Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734608|Joker Tunnel Mine|Mine|CO|08|Ouray|091|375524N|1074137W|37.9233282|-107.6936719|||||3087|10128|Ironton|05/14/1997|
1734609|Keno Mine|Mine|CO|08|Ouray|091|375720N|1073909W|37.9555505|-107.6525601|||||3386|11109|Ironton|05/14/1997|
1734610|Kentucky Giant Mine|Mine|CO|08|Ouray|091|375610N|1073924W|37.9361062|-107.6567269|||||3399|11151|Ironton|05/14/1997|
1734611|Kerr-Ouray Number Two Mine|Mine|CO|08|Ouray|091|375525N|1074039W|37.9236062|-107.6775606|||||3221|10567|Ironton|05/14/1997|
1734612|Knox Shaft Mine|Mine|CO|08|Ouray|091|375439N|1074149W|37.9108284|-107.6970054|||||3302|10833|Ironton|05/14/1997|
1734613|Ledge Mine|Mine|CO|08|Ouray|091|375453N|1074144W|37.9147172|-107.6956164|||||3254|10676|Ironton|05/14/1997|
1734614|Lehigh Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734615|Little Balm of Gilead Mine|Mine|CO|08|Ouray|091|375856N|1073914W|37.9822168|-107.6539488|||||2754|9035|Ironton|05/14/1997|
1734616|Magnolia Shaft Mine|Mine|CO|08|Ouray|091|375443N|1074145W|37.9119395|-107.6958943|||||3282|10768|Ironton|05/14/1997|
1734617|Maud S Mine|Mine|CO|08|Ouray|091|375929N|1073955W|37.9913832|-107.6653377|||||3066|10059|Ironton|05/14/1997|
1734618|Meldrum Tunnel Mine|Mine|CO|08|Ouray|091|375537N|1074112W|37.9269394|-107.6867273|||||3081|10108|Ironton|05/14/1997|
1734619|Monas Queen Mine|Mine|CO|08|Ouray|091|375517N|1074039W|37.921384|-107.6775606|||||3360|11023|Ironton|05/14/1997|
1734620|Monarch Mine|Mine|CO|08|Ouray|091|375842N|1073847W|37.978328|-107.6464488|||||3000|9842|Ironton|05/14/1997|
1734621|Old Kentucky Mine|Mine|CO|08|Ouray|091|375437N|1074128W|37.9102729|-107.691172|||||3414|11201|Ironton|05/14/1997|
1734622|Orphan Boy Mine|Mine|CO|08|Ouray|091|375453N|1074144W|37.9147172|-107.6956164|||||3254|10676|Ironton|05/14/1997|
1734623|Patsy Mine|Mine|CO|08|Ouray|091|375640N|1074435W|37.9444386|-107.7431167|||||4026|13209|Ironton|05/14/1997|
1734624|Paymaster Mine|Mine|CO|08|Ouray|091|375523N|1074115W|37.9230506|-107.6875607|||||3188|10459|Ironton|05/14/1997|
1734625|Pittsburgh Mine|Mine|CO|08|Ouray|091|375400N|1073841W|37.8999956|-107.6447826|||||3328|10919|Ironton|05/14/1997|
1734626|Plot Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734627|Rainbow Tunnel Mine|Mine|CO|08|Ouray|091|375437N|1074146W|37.9102729|-107.6961721|||||3322|10899|Ironton|05/14/1997|
1734628|Reckless Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734629|Red Creek Mine|Mine|CO|08|Ouray|091|375400N|1074307W|37.899995|-107.7186724|||||3480|11417|Ironton|05/14/1997|
1734630|Robert E Lee Tunnel Mine|Mine|CO|08|Ouray|091|375359N|1074348W|37.8997171|-107.7300614|||||3789|12431|Ironton|05/14/1997|
1734631|Robinson Mine|Mine|CO|08|Ouray|091|375458N|1074134W|37.9161061|-107.6928386|||||3239|10627|Ironton|05/14/1997|
1734632|San Antonio Mine|Mine|CO|08|Ouray|091|375407N|1074308W|37.9019394|-107.7189501|||||3512|11522|Ironton|05/14/1997|
1734633|San Bernadino Mine|Mine|CO|08|Ouray|091|375539N|1074118W|37.9274949|-107.688394|||||3041|9977|Ironton|05/14/1997|
1734634|San Pedro Mine|Mine|CO|08|Ouray|091|375753N|1074442W|37.9647162|-107.7450609|||||3515|11532|Ironton|05/14/1997|
1734635|Saratoga Mine|Mine|CO|08|Ouray|091|375646N|1073938W|37.946106|-107.6606158|||||3086|10125|Ironton|05/14/1997|
1734636|Saxon Mine|Mine|CO|08|Ouray|091|375928N|1074027W|37.9911054|-107.6742267|||||3401|11158|Ironton|05/14/1997|
1734637|Silver Islet Mine|Mine|CO|08|Ouray|091|375625N|1074354W|37.9402722|-107.7317277|||||3786|12421|Ironton|05/14/1997|
1734638|Silver King Mine|Mine|CO|08|Ouray|091|375510N|1073945W|37.9194397|-107.6625604|||||3666|12027|Ironton|05/14/1997|
1734639|Snowshoe Mine|Mine|CO|08|Ouray|091|375652N|1073857W|37.9477728|-107.6492268|||||3503|11493|Ironton|05/14/1997|
1734640|South Dakota Mine|Mine|CO|08|Ouray|091|375526N|1073938W|37.9238841|-107.660616|||||3387|11112|Ironton|05/14/1997|
1734641|Saint Lawrence Mine|Mine|CO|08|Ouray|091|375354N|1074202W|37.8983285|-107.7006166|||||3491|11453|Ironton|05/14/1997|
1734642|Topeka Number One Mine|Mine|CO|08|Ouray|091|375611N|1073948W|37.9363839|-107.6633937|||||3163|10377|Ironton|05/14/1997|
1734643|Topeka Number Two Mine|Mine|CO|08|Ouray|091|375606N|1073948W|37.9349951|-107.6633937|||||3151|10338|Ironton|05/14/1997|
1734644|Vanderbilt Mine|Mine|CO|08|Ouray|091|375437N|1074146W|37.9102729|-107.6961721|||||3322|10899|Ironton|05/14/1997|
1734645|Wheel of Fortune Mine|Mine|CO|08|Ouray|091|375824N|1074445W|37.9733271|-107.7458942|||||3260|10695|Ironton|05/14/1997|
1734646|White Cloud Mine|Mine|CO|08|Ouray|091|375522N|1074128W|37.9227728|-107.6911719|||||3144|10315|Ironton|05/14/1997|
1734647|Yankee Mine|Mine|CO|08|Ouray|091|375453N|1074151W|37.9147172|-107.6975609|||||3211|10535|Ironton|05/14/1997|
1734648|Yellow Jacket Mine|Mine|CO|08|Ouray|091|375931N|1073833W|37.9919389|-107.6425598|||||3319|10889|Ironton|05/14/1997|
1734692|Treasury Tunnel Mine|Mine|CO|08|Ouray|091|375451N|1074210W|37.9141617|-107.7028387|||||3253|10672|Ironton|05/14/1997|
1734710|Contention Mine|Mine|CO|08|Ouray|091|375857N|1073601W|37.982495|-107.6003373|||||3606|11831|Handies Peak|05/14/1997|
1734778|Seven-thirty Mine|Mine|CO|08|Ouray|091|380002N|1073742W|38.0005502|-107.628393|||||3155|10351|Ouray|05/14/1997|
1735625|Liberty Bell Mines|Mine|CO|08|Ouray|091|381316N|1075430W|38.2211004|-107.9083973|||||2736|8976|Horsefly Peak|05/14/1997|
1745583|Dallas Placers Mine|Mine|CO|08|Ouray|091|381607N|1074519W|38.2685999|-107.7553364|||||2163|7096|Colona|06/24/1997|
1745599|Fortuna Mine|Mine|CO|08|Ouray|091|380835N|1074400W|38.1430467|-107.7333927|||||2154|7067|Dallas|06/24/1997|
1745600|Uncompahgre Placer Mine|Mine|CO|08|Ouray|091|381011N|1074453W|38.1697127|-107.7481147|||||2146|7041|Dallas|06/24/1997|
1745601|Lou Creek Coal Mine|Mine|CO|08|Ouray|091|381336N|1073700W|38.2266575|-107.6167259|||||2722|8930|Courthouse Mountain|06/24/1997|
1745605|Ruby Trust Mine|Mine|CO|08|Ouray|091|380111N|1074802W|38.0197151|-107.8006173|||||3287|10784|Mount Sneffels|06/24/1997|
1745606|Amador Mine|Mine|CO|08|Ouray|091|380317N|1073922W|38.0547156|-107.6561708|||||2978|9770|Ouray|06/24/1997|
1745607|American-Nettie Mine|Mine|CO|08|Ouray|091|380245N|1074021W|38.0458267|-107.6725597|||||2866|9403|Ouray|06/24/1997|
1745608|Boston Sunday Mine|Mine|CO|08|Ouray|091|380342N|1073732W|38.0616602|-107.6256151|||||3189|10462|Ouray|06/24/1997|
1745609|Chipeta Mine|Mine|CO|08|Ouray|091|380243N|1074022W|38.0452712|-107.6728375|||||2827|9275|Ouray|06/24/1997|
1745610|Dad Town Mine|Mine|CO|08|Ouray|091|380314N|1074125W|38.053882|-107.6903376|||||2308|7572|Ouray|06/24/1997|
1745611|Donald Mine|Mine|CO|08|Ouray|091|380243N|1074022W|38.0452712|-107.6728375|||||2827|9275|Ouray|06/24/1997|
